time,open,high,low,close
1765161000,6885.75,6886.75,6884.5,6885.5
1765161900,6885.75,6887.75,6884.75,6887.75
1765162800,6887.5,6888,6886.5,6888
1765163700,6887.75,6889.5,6887.5,6888.5
1765164600,6888.25,6890,6888,6888.25
1765165500,6888.5,6889,6887.5,6888.5
1765166400,6888.5,6890.25,6888.5,6890
1765167300,6890,6891,6889.5,6890.5
1765168200,6890.5,6891,6889.5,6890.5
1765169100,6890.5,6891.5,6890,6890.75
1765170000,6890.75,6891.5,6889.75,6891
1765170900,6891,6892,6890.5,6891.5
1765171800,6891.5,6892,6890.75,6891.5
1765172700,6891.5,6892,6889.25,6890
1765173600,6890.25,6892,6888.5,6892
1765174500,6891.75,6892.25,6890.5,6891
1765175400,6891,6892.25,6889.25,6889.5
1765176300,6889.75,6890.75,6887.75,6888
1765177200,6888,6889.25,6886.5,6889
1765178100,6889,6893.25,6888.75,6892.25
1765179000,6892,6893.75,6890.75,6892.75
1765179900,6892.75,6892.75,6890,6890.75
1765180800,6890.75,6891,6887.25,6887.75
1765181700,6887.5,6890.5,6886.75,6887.75
1765182600,6888,6888.75,6885.5,6886.5
1765183500,6886.25,6886.25,6883.25,6884.5
1765184400,6884.5,6887.5,6884.25,6887.5
1765185300,6887.25,6889,6885.5,6888.75
1765186200,6888.75,6889.75,6886.5,6887
1765187100,6887,6887,6884,6884.5
1765188000,6884.5,6885.5,6882.25,6884.75
1765188900,6884.5,6887,6882.5,6886.75
1765189800,6886.75,6888.25,6885.5,6887
1765190700,6887,6888.25,6886.5,6887.25
1765191600,6887,6887,6883.25,6885.75
1765192500,6885.5,6886,6881.5,6882
1765193400,6882,6883.75,6881.25,6883.75
1765194300,6883.5,6883.75,6882,6882.75
1765195200,6882.75,6885.25,6880.75,6884.5
1765196100,6884.25,6886.5,6884.25,6885.25
1765197000,6885,6887.75,6885,6887.5
1765197900,6887.25,6889.5,6886.75,6887.5
1765198800,6887.5,6890,6886.75,6889.5
1765199700,6889.5,6893.25,6887.5,6889.25
1765200600,6889.25,6890.25,6885,6887
1765201500,6887,6889.25,6886.75,6888.75
1765202400,6888.75,6891.75,6888.25,6891
1765203300,6891,6891.5,6885.5,6885.5
1765204200,6885.75,6886.25,6872.25,6878.75
1765205100,6878.75,6880.75,6869.25,6874
1765206000,6873.75,6877.25,6867.75,6868.5
1765206900,6868.75,6871.75,6858,6865
1765207800,6864.75,6869.75,6859.75,6860
1765208700,6860,6864.75,6855.25,6856.25
1765209600,6856.5,6858.5,6848.5,6853.75
1765210500,6853.5,6860.75,6852,6860.5
1765211400,6860.25,6860.75,6854,6857.75
1765212300,6857.75,6858.25,6849.75,6853.25
1765213200,6853.25,6853.25,6844.25,6848.25
1765214100,6848.25,6851,6841.25,6846.25
1765215000,6846.25,6850.75,6845.25,6848
1765215900,6848.25,6862.75,6846.25,6860.75
1765216800,6860.75,6863.5,6855.5,6857.75
1765217700,6857.75,6860,6847.75,6848
1765218600,6847.75,6851,6842.5,6849.5
1765219500,6849.5,6850.75,6835.25,6841
1765220400,6841,6842.75,6836.25,6838.75
1765221300,6838.75,6845.75,6838.75,6842
1765222200,6841.75,6847.25,6841.25,6846
1765223100,6846,6848,6841,6843
1765224000,6843,6845.75,6841.25,6845.25
1765224900,6845.25,6847.25,6843.5,6846
1765225800,6846,6846.75,6840,6846.5
1765226700,6846.5,6857.75,6843,6856.5
1765227600,6856.25,6857.5,6853,6854.75
1765228500,6854.75,6859.75,6853.75,6859.5
1765229400,6859.25,6863,6858.25,6862.5
1765230300,6862.25,6864.75,6860,6864.5
1765234800,6865,6866.75,6862.25,6862.5
1765235700,6862.5,6864,6861.25,6862.25
1765236600,6862.25,6863.75,6860.25,6862.5
1765237500,6862.75,6868.5,6862.25,6868.5
1765238400,6868.25,6868.5,6866,6866.75
1765239300,6866.5,6866.75,6865.25,6865.5
1765240200,6865.75,6866.5,6864.75,6865.75
1765241100,6865.75,6867.75,6864.75,6866.75
1765242000,6866.75,6867,6863,6867
1765242900,6867,6868,6863.5,6863.5
1765243800,6863.75,6865,6859.75,6861.75
1765244700,6861.75,6863,6861.25,6861.5
1765245600,6861.75,6862.75,6859,6862
1765246500,6862,6865,6862,6862.75
1765247400,6863,6863.25,6860.25,6862.5
1765248300,6862.5,6863.5,6861.75,6862.5
1765249200,6862.25,6863.25,6860.75,6862
1765250100,6862,6863.25,6861.25,6862.25
1765251000,6862.25,6863.5,6861.25,6862
1765251900,6861.75,6863.5,6860.75,6862.75
1765252800,6862.75,6863,6861.75,6862
1765253700,6861.75,6862.75,6861.25,6862
1765254600,6862,6862.25,6860.25,6861.75
1765255500,6862,6862,6861,6861
1765256400,6861.25,6861.5,6858.25,6859.25
1765257300,6859,6859.5,6858,6858.25
1765258200,6858.25,6859.75,6858,6859
1765259100,6859,6860.5,6857.75,6858
1765260000,6857.75,6858,6855,6856.5
1765260900,6856.5,6857.75,6855.75,6857.25
1765261800,6857.5,6861.75,6857,6861.75
1765262700,6862,6863.25,6860.25,6862
1765263600,6862,6863.75,6861.75,6862.5
1765264500,6862.5,6863.25,6861.5,6862.75
1765265400,6862.75,6864,6860.75,6863.5
1765266300,6863.25,6865,6863,6864.25
1765267200,6864,6866.25,6863,6865
1765268100,6865.25,6868.25,6864.25,6864.5
1765269000,6864.5,6865.5,6862,6864.25
1765269900,6864,6865.25,6863.25,6863.5
1765270800,6863.75,6863.75,6860,6861.75
1765271700,6862,6862.25,6858,6859.75
1765272600,6859.5,6861.75,6856.25,6857.25
1765273500,6857.5,6859.5,6856.5,6857.25
1765274400,6857.25,6860.75,6856.5,6859.75
1765275300,6859.75,6863,6858.75,6862.5
1765276200,6862.5,6863,6844.75,6858.25
1765277100,6858.5,6862,6854.25,6861
1765278000,6861,6861.5,6854.5,6856.25
1765278900,6856.5,6860.75,6852.75,6860.25
1765279800,6860.5,6862.25,6858.75,6860.75
1765280700,6860.75,6862.5,6860.25,6861.5
1765281600,6861.75,6862.25,6859.75,6860.5
1765282500,6860.5,6861,6859,6860
1765283400,6860.25,6860.75,6856.5,6857.25
1765284300,6857.25,6861.25,6855,6859
1765285200,6858.75,6860.5,6856.25,6858.5
1765286100,6858.5,6859.5,6854.75,6857.25
1765287000,6857.25,6857.25,6849.25,6852.25
1765287900,6852.25,6855.25,6848.75,6850.5
1765288800,6850.5,6852,6846.75,6847.75
1765289700,6847.75,6850.75,6845,6850.5
1765290600,6850.5,6860.5,6847.25,6856
1765291500,6856,6864.5,6853.5,6863
1765292400,6863.25,6868.5,6858.5,6861
1765293300,6861,6863.5,6856.25,6861
1765294200,6861,6864.25,6857.25,6863.5
1765295100,6863.75,6864.75,6854.5,6864
1765296000,6863.75,6868,6863.25,6867.5
1765296900,6867.5,6872.25,6866.5,6866.75
1765297800,6867,6872.75,6864,6865
1765298700,6864.75,6872,6864.75,6868.75
1765299600,6868.5,6872.5,6867,6868.5
1765300500,6868.75,6868.75,6861.5,6865.5
1765301400,6865.5,6867.5,6857.75,6859.75
1765302300,6859.5,6862,6855,6861.75
1765303200,6861.5,6863.75,6857.75,6861.5
1765304100,6861.5,6864,6860,6861.25
1765305000,6861.5,6862.5,6855.5,6855.5
1765305900,6855.5,6862.25,6852.5,6859.5
1765306800,6859.5,6860.25,6855,6856.75
1765307700,6856.75,6859,6855.75,6856
1765308600,6856.25,6856.75,6850.75,6852.75
1765309500,6852.5,6857,6852,6855.25
1765310400,6855,6857.5,6853.75,6853.75
1765311300,6854,6855.5,6851.5,6851.75
1765312200,6851.75,6853.5,6849,6852.25
1765313100,6852.25,6854.75,6844.5,6849.25
1765314000,6849.5,6850,6845.25,6846.75
1765314900,6846.75,6846.75,6844,6845.5
1765315800,6845.5,6847.25,6845,6845.75
1765316700,6845.75,6847.75,6845.5,6846.25
1765321200,6847.25,6849,6847,6847.75
1765322100,6847.75,6848,6846.5,6847.75
1765323000,6847.75,6848,6847,6847.75
1765323900,6847.75,6848.25,6846.25,6846.5
1765324800,6846.5,6851,6846,6849
1765325700,6849,6849.5,6845.25,6847.25
1765326600,6847.5,6848,6846.75,6847
1765327500,6847,6847,6843.25,6843.25
1765328400,6843.25,6846,6842.25,6843.25
1765329300,6843.5,6844.25,6842.25,6844
1765330200,6844.25,6845.25,6842.5,6844.5
1765331100,6844.5,6845.25,6843,6843.75
1765332000,6843.75,6845.75,6843.75,6845.75
1765332900,6845.5,6848,6845,6847
1765333800,6847,6848.5,6846.5,6846.5
1765334700,6846.5,6848.25,6846.25,6847.5
1765335600,6847.25,6849.25,6847.25,6847.75
1765336500,6847.75,6847.75,6845.25,6845.75
1765337400,6845.5,6847,6845,6846
1765338300,6846,6847.25,6845.25,6847.25
1765339200,6847.25,6850.25,6847.25,6849.5
1765340100,6849.25,6849.5,6848.25,6849.5
1765341000,6849.75,6854.25,6849.75,6851
1765341900,6851,6852.25,6850.75,6851.5
1765342800,6851.25,6851.5,6845.75,6847
1765343700,6846.75,6848.25,6846.5,6847.5
1765344600,6847.5,6849,6847,6848.5
1765345500,6848.25,6848.75,6847.75,6848
1765346400,6848,6852.75,6848,6852
1765347300,6852,6852.25,6850.5,6851.25
1765348200,6851.5,6853,6850.75,6851.5
1765349100,6851.25,6851.75,6850.25,6851.75
1765350000,6851.5,6852.25,6850,6851.75
1765350900,6851.75,6853.75,6851.5,6853
1765351800,6853,6855.75,6852.5,6855.5
1765352700,6855.5,6856,6854,6855.25
1765353600,6855.25,6859.25,6854,6856.75
1765354500,6856.75,6859.25,6856,6856.25
1765355400,6856.75,6858,6853.25,6854.25
1765356300,6854.5,6856.25,6851.75,6854.5
1765357200,6854.5,6857.5,6853.5,6853.75
1765358100,6853.5,6853.75,6850.25,6852.5
