time,open,high,low,close,Plot
1765291500,25613.25,25635,25596,25629.5,NaN
1765292400,25630.5,25670,25605.5,25635.5,NaN
1765293300,25636.5,25662.5,25624.25,25656.75,NaN
1765294200,25656.75,25680.75,25637.25,25680,NaN
1765295100,25680,25685.25,25635.5,25684.5,NaN
1765296000,25683.75,25703.5,25678.25,25691.25,NaN
1765296900,25691.5,25709.75,25688,25690,NaN
1765297800,25690.25,25713.25,25668.25,25673.75,NaN
1765298700,25673.25,25716,25673.25,25709,NaN
1765299600,25709,25733,25700.75,25720.75,NaN
1765300500,25721,25722,25689.75,25707.25,NaN
1765301400,25707.75,25717,25693.75,25703.25,NaN
1765302300,25703,25718.75,25689.25,25717.75,NaN
1765303200,25716.75,25728,25703.75,25717.5,NaN
1765304100,25717.25,25732.25,25715.5,25725.75,NaN
1765305000,25726.25,25730,25702.5,25703.5,NaN
1765305900,25704,25735.75,25690.75,25721.75,NaN
1765306800,25721.75,25724.25,25697.5,25704.5,NaN
1765307700,25705,25717.25,25701,25711,NaN
1765308600,25711,25717,25683,25691.75,NaN
1765309500,25691.75,25708,25688,25702.5,NaN
1765310400,25701.75,25713.25,25695.75,25701.25,NaN
1765311300,25701,25709.25,25693.75,25697,NaN
1765312200,25696.75,25706.75,25687.5,25706.25,NaN
1765313100,25706,25722,25683.75,25703,NaN
1765314000,25703.25,25703.75,25681.5,25684.5,NaN
1765314900,25684.25,25686.25,25675,25680.75,NaN
1765315800,25680.25,25685.75,25676.5,25679,NaN
1765316700,25679,25683.25,25674.75,25676.25,NaN
1765321200,25680,25691.5,25673.75,25676.75,NaN
1765322100,25677.75,25679,25670.75,25677.75,NaN
1765323000,25676,25680.25,25672,25679,NaN
1765323900,25679,25681.5,25669.5,25671.5,NaN
1765324800,25671.75,25693.75,25668.5,25686.75,NaN
1765325700,25685,25686,25661.25,25672,NaN
1765326600,25672,25677.25,25666.75,25669.5,NaN
1765327500,25669.25,25669.25,25650.5,25651.25,NaN
1765328400,25650.5,25664.5,25639.25,25650.25,NaN
1765329300,25650.25,25655.25,25643.75,25654.5,NaN
1765330200,25653.25,25657.25,25645,25655.5,NaN
1765331100,25655.75,25660,25652,25656.25,NaN
1765332000,25656,25663.75,25655,25661,NaN
1765332900,25661.25,25673.25,25657.75,25668.25,NaN
1765333800,25669.25,25679,25667.5,25671.25,NaN
1765334700,25671,25678,25669.5,25674.25,NaN
1765335600,25673.5,25686.5,25673.5,25676.75,NaN
1765336500,25677.25,25677.75,25665.5,25667.75,NaN
1765337400,25667.5,25674.75,25662.75,25668,NaN
1765338300,25670.25,25675,25664,25673.75,NaN
1765339200,25674,25685.5,25674,25681.75,NaN
1765340100,25682.25,25685,25679,25683.75,NaN
1765341000,25683.5,25710,25683.25,25692.25,NaN
1765341900,25693,25699.25,25691,25693.75,NaN
1765342800,25693.75,25694.25,25668.25,25674,NaN
1765343700,25673.5,25682,25673.5,25678,NaN
1765344600,25678.75,25684.5,25675,25684,NaN
1765345500,25683.75,25686.75,25680,25681.5,NaN
1765346400,25682.25,25707.75,25681,25704.5,NaN
1765347300,25704.5,25706,25697.25,25703.25,NaN
1765348200,25702.5,25713.25,25700,25702.25,NaN
1765349100,25702,25705.25,25698.25,25703.75,NaN
1765350000,25703.25,25708,25698.25,25706,NaN
1765350900,25705,25718,25704.5,25714.25,NaN
1765351800,25714.75,25727.5,25711,25725.5,NaN
1765352700,25725.5,25730.5,25720.75,25728.25,NaN
1765353600,25728.75,25745.75,25722,25735,NaN
1765354500,25733,25743.25,25727.5,25731.25,NaN
1765355400,25729.75,25739.25,25716.25,25721.5,NaN
1765356300,25722.25,25727,25705.25,25720.5,NaN
1765357200,25721,25732.25,25711.5,25718.75,NaN
1765358100,25718.5,25719.5,25703.75,25714.75,NaN
1765359000,25714.5,25717,25705.5,25706.75,NaN
1765359900,25706.25,25718.75,25706.25,25709.25,NaN
1765360800,25709,25734,25696.75,25704,NaN
1765361700,25703.25,25707.75,25631.75,25633.25,NaN
1765362600,25632.25,25658.25,25616,25652.75,NaN
1765363500,25652.25,25671.25,25646,25650.25,NaN
1765364400,25650.75,25694.75,25638.5,25672.75,NaN
1765365300,25672,25677.25,25658,25666,NaN
1765366200,25665.5,25672,25656.25,25657,NaN
1765367100,25656.75,25673.5,25655.5,25665.5,NaN
1765368000,25666.25,25668.75,25632,25641.5,NaN
1765368900,25643,25649.25,25634.75,25647.25,NaN
1765369800,25646.25,25653,25627.25,25634.25,NaN
1765370700,25635.25,25651.25,25629.75,25648.25,NaN
1765371600,25649,25666.5,25645,25665.25,NaN
1765372500,25664.75,25715.5,25662.5,25708.75,NaN
1765373400,25709,25720,25677,25682.5,NaN
1765374300,25682.5,25688.25,25668.75,25672.5,NaN
1765375200,25673,25682.75,25648,25663.5,NaN
1765376100,25663.75,25668,25639.5,25647.25,NaN
1765377000,25647.25,25663.75,25567,25642.5,NaN
1765377900,25643,25672.25,25587.5,25631.25,NaN
1765378800,25630.5,25652,25603.75,25624.75,NaN
1765379700,25624.75,25656.5,25617.5,25635.75,NaN
1765380600,25635.5,25642.5,25564.25,25586,NaN
1765381500,25586,25627,25550.25,25566.75,NaN
1765382400,25567,25611,25528.75,25610.5,NaN
1765383300,25610.75,25651.25,25605.25,25647.75,NaN
1765384200,25647.25,25654,25619.25,25625.5,NaN
1765385100,25625.5,25658.25,25610,25650.5,NaN
1765386000,25650.5,25656,25623.25,25633.75,NaN
1765386900,25633,25640.5,25615.75,25623.75,NaN
1765387800,25623,25650.25,25617.5,25631.25,NaN
1765388700,25631.5,25682.25,25630.25,25665.25,NaN
1765389600,25664.75,25667.75,25643.25,25649.5,NaN
1765390500,25649.5,25653.5,25596,25607,NaN
1765391400,25606.75,25631.75,25595,25609.75,NaN
1765392300,25609,25632.25,25599,25616.75,NaN
1765393200,25614.5,25741,25602.5,25695,NaN
1765394100,25693.75,25736.25,25627.5,25668,NaN
1765395000,25668.25,25779.5,25611,25665.5,NaN
1765395900,25666,25834.75,25660.75,25823.5,NaN
1765396800,25823.25,25863,25788,25858,NaN
1765397700,25858.5,25870.75,25826.5,25836.75,NaN
1765398600,25836.5,25863.5,25828.5,25838.75,NaN
1765399500,25838.75,25852.5,25791,25800,NaN
1765400400,25799.75,25808.25,25758.75,25788.25,NaN
1765401300,25787.5,25803,25778,25796.5,NaN
1765402200,25796.75,25802,25786.25,25800,NaN
1765403100,25800,25811.25,25789.75,25800.5,NaN
1765407600,25769.5,25796,25736.5,25747.25,NaN
1765408500,25746,25747.5,25715.75,25729,NaN
1765409400,25729,25734.5,25726.5,25729.25,NaN
1765410300,25729.25,25739,25728.75,25730.5,NaN
1765411200,25730.25,25732.25,25710,25724.25,NaN
1765412100,25724.25,25734,25718,25729,NaN
1765413000,25726.25,25727.5,25694,25700,NaN
1765413900,25700,25701.25,25671,25684,NaN
1765414800,25683.25,25683.75,25659.5,25671,NaN
1765415700,25672.25,25677.25,25658.25,25670.75,NaN
1765416600,25671.75,25682,25671.5,25678,NaN
1765417500,25678.75,25680,25650.5,25660.75,NaN
1765418400,25659.25,25661.25,25622.75,25636.25,NaN
